granbury, tx;32.4420826 -97.7941967
granby, co;40.073869 -105.928533
granby, ny;43.300643 -76.4484471
grand canyon, az;36.0965604 -112.0984941
grand chenier, la;29.7668868 -92.9751469
grand haven, mi;43.0630734 -86.2283864
grand island, ne;40.924271 -98.338685
grand island, ny;43.0097402 -78.9706094
grand junction, co;39.063956 -108.5507317
grand lake strm, me;45.23395 -67.661356
grand marais, mn;47.750467 -90.334675
grand prairie, tx;32.657368 -97.0284662
grand rapids, mi;42.9632405 -85.6678639
grand ridge, fl;30.7124146 -85.0202017
grandfield, ok;34.2284233 -98.6845075
granger, tx;41.7610984 -93.8243925
grangeville, id;45.926552 -116.1223265
granite, co;46.3944149 -113.4687025
granite falls, wa;48.0817561 -121.96947
grant, ne;41.9231444 -101.7354061
grants, nm;35.14726 -107.8514465
grants pass, or;42.4393707 -123.3272489
grantsville, ut;40.6000817 -112.4635316
granville, oh;40.0681192 -82.5196037
grass valley, ca;39.2086655 -121.0531231
gravois mills, mo;38.3083615 -92.8254697
gray summit, mo;38.4901781 -90.8161785
grayling, mi;44.661517 -84.714637
grayslake, il;42.3433518 -88.0412192
great barrngton, ma;42.125181 -73.273457
great bend, ks;38.3625063 -98.7804087
great bend, nd;38.3625063 -98.7804087
great bend, pa;41.9717446 -75.7432423
great falls, mt;47.5048851 -111.2918908
green bay, wi;44.5126379 -88.0125794
green cove spgs, fl;29.980669 -81.68612
green cove spr., fl;29.980669 -81.68612
green cove sprg, fl;29.980669 -81.68612
green sea, sc;34.1262801 -78.9755859
green valley, az;31.8484548 -111.0265945
green valley, ca;34.6216542 -118.4139702
greenbelt, md;38.9937333 -76.8830658
greenbrier, ar;37.961175 -80.450934
greencastle, in;39.6444898 -86.8647316
greenfield, in;39.7855096 -85.7681979
greenfield, tn;36.1533982 -88.8006163
greensboro, nc;36.0726355 -79.7919754
greensburg, in;40.3014581 -79.5389289
greensburg, ks;40.3014581 -79.5389289
greenville, ga;33.0287373 -84.7129848
greenville, me;45.4594907 -69.5906101
greenville, mi;43.1775314 -85.2527987
greenville, mo;37.127274 -90.4501137
greenville, nc;35.612661 -77.3663538
greenville, pa;41.404499 -80.3911785
greenville, sc;34.851354 -82.3984882
greenville, tn;36.2969971 -86.8883332
greenville, tx;33.1384488 -96.1108066
greenwater, wa;47.144895 -121.6298997
greenwich, ct;41.0264862 -73.6284598
greenwood, in;39.6136578 -86.1066526
greenwood, la;32.4429324 -93.9729615
greenwood, mo;40.962776 -96.44112
greenwood, ms;33.5162315 -90.1795281
greenwood, sc;34.1954001 -82.1617883
greer, sc;34.9381361 -82.2272119
greers ferry, ar;35.5770219 -92.1773746
grenola, ks;37.3486427 -96.4505641
griffin, ga;33.2467807 -84.2640904
griswold, ct;41.6035026 -71.9622443
groom, tx;35.20366 -101.10682
grosse ile, mi;42.1455033 -83.1538
groton, ct;41.3506989 -72.0773654
groton, sd;45.447313 -98.098779
grottoes, va;38.2673517 -78.8258585
groveland, ca;37.8382608 -120.2326894
gt. barrington, ma;42.1539141 -88.1361888
guadalupita, nm;36.1375352 -105.2386221
gualala, ca;38.7674439 -123.5298281
guatay, ca;32.8489396 -116.5572403
gueydan, la;30.0260404 -92.5084692
guide rock, ne;40.661609 -96.664859
gulf shores, al;30.3253 -87.6815135
gulfport, ms;30.3674198 -89.0928155
gulkana, ak;62.2062625 -145.4531783
gunnison, co;38.6476702 -107.0603126
guntersville, al;34.3581474 -86.2947041
gustavus, ak;58.4128377 -135.7375654
gustine, ca;37.2577171 -120.9988154
gutherie, il;42.1305144 -88.1083505
guthrie, ok;35.8789231 -97.4252772
guyton, ga;39.514447 -94.3238344
gwinn, mi;46.2810556 -87.4409718
gypsum, co;42.9822856 -77.1327533
hacienda height, ca;34.01979 -117.958214
hadlock, wa;48.0317611 -122.7582269
hager city, wi;44.6016343 -92.5382464
hagerstown, in;39.6419219 -77.7202641
hagerstown, md;39.6419219 -77.7202641
hagwood store, nc;33.606334 -86.681229
hailey, id;43.519629 -114.315325
haines, ak;44.9117059 -117.939689
haines falls, ny;42.1959216 -74.0970826
hakalau, hi;19.897825 -155.126953
halawa, hi;21.375224 -157.9206593
halawa,molokai, hi;21.13831 -157.01248
haleakla nat pk, hi;19.70401 -155.06417
half moon bay, ca;37.4635519 -122.4285862
halibut cove, ak;59.574674 -151.2243543
hallam, ne;40.53778 -96.787246
hallett, ok;36.2339559 -96.5675251
halls, tn;36.0820256 -83.9326874
halsey, or;44.3840122 -123.1098145
hamburg, ar;33.2281757 -91.7976285
hamburg, nj;41.1534294 -74.5762713
hamburg, ny;42.716293 -78.828717
hamburg, pa;40.5555764 -75.9822929
hamer, id;43.9271309 -112.2060903
hamilton, al;34.1423235 -87.9886438
hamilton, ga;32.7579107 -84.8749311
hamilton, mo;40.8569853 -98.0470062
hamilton, mt;46.248886 -114.154332
hamilton, nc;35.9446 -77.20968
hamilton, nd;48.778717 -97.449975
hamilton, oh;39.2085354 -84.5501874
hamilton twnshp, nj;40.216777 -74.675147
hamilton twp., nj;40.2041625 -74.6793244
hamm lake, mn;45.250654 -93.219173
hammett, id;42.9457307 -115.4661859
hammond, la;30.5043583 -90.4611995
hammond, or;46.2001569 -123.9515411
hammonton, nj;39.6365056 -74.8023853
hampshire, il;42.0978028 -88.5303643
hampstead, nc;34.391419 -77.658725
hampstead, nh;42.87453 -71.18117
hampton, ga;33.3870578 -84.2829784
hampton, il;41.5561473 -90.4096858
hampton, nh;42.9304376 -70.824896
hamptonburgh, ny;41.4350938 -74.2601501
hamptonville, nc;41.796765 -72.0467419
hana, hi;20.7573988 -155.9879846
hanalei, hi;22.2029937 -159.4956949
hanapepe, hi;21.915344 -159.5870322
hancock, ma;42.543138 -73.3237182
hancock, md;39.6989809 -78.1797293
hancock village, ny;41.9539754 -75.2804502
hanford, ca;36.3274502 -119.6456844
hanging rock, oh;38.56008 -82.7209975
hankamer, tx;29.8582755 -94.6268618
hanksville, ut;38.3730535 -110.7094698
hanna city, il;40.6916904 -89.7951769
hanover park, il;41.9994722 -88.1450735
hansen, id;42.5311224 -114.301272
hansville, wa;47.9187044 -122.5543141
happy camp, ca;41.666514 -123.421603
happy jack, az;34.7428521 -111.4093051
happy valley, ak;59.91388 -151.61089
hardeeville, sc;32.2802665 -81.0726108
hardin, mi;43.4286368 -83.9780303
harding glacier, ak;64.843631 -147.693709
hardwick, mn;43.810378 -96.218283
harlingen, tx;26.1908241 -97.6959794
harmon, nd;46.95166 -100.95264
harper, ks;37.1922068 -98.0835849
harper, or;43.8632138 -117.6099061
harrah, ok;35.4895085 -97.1636408
harrah, wa;46.4042937 -120.5442304
harrisburg, ne;37.7385 -88.5405213
harrisburg, or;44.2740124 -123.170648
harrison, ar;36.2297936 -93.1076765
harrison, id;47.4542999 -116.7860257
harrison, ny;40.9689871 -73.71263
hartford, ar;35.0228761 -94.3813277
hartford, ct;41.7655582 -72.6906128
hartford, mi;42.2067051 -86.1666876
hartford, vt;43.660918 -72.338791
hartleton, pa;40.9006335 -77.1560861
hartley, tx;35.8884881 -102.3952951
hartsburg, il;40.2508762 -89.440933
hartselle, al;34.4445144 -86.9350326
hartshorn, mo;39.7067394 -81.2190007
hartshorne, ok;34.8450984 -95.5574811
hartsville, sc;34.3740431 -80.0734005
hartsville, tn;36.3908826 -86.1672107
hartwood, va;41.5353696 -74.6976621
harvard, il;42.422241 -88.6137101
harvard, ne;40.618901 -98.097274
harvey, la;29.9035387 -90.0772944
harwich, ma;41.6862224 -70.0758508
harwood, nd;38.8655338 -76.6200891
hasbrouck hts., nj;40.8579293 -74.0816693
haskell, ok;35.2084387 -95.1115771
haskell, tx;33.1576032 -99.7337014
hastings, ne;44.7426933 -92.8518697
hatcher pass, ak;61.7671451 -149.3225959
hattiesburg, ms;31.3271189 -89.2903392
hauula, hi;21.609712 -157.912249
havasu lake, ca;34.482234 -114.4138468
havasu landing, ca;34.5577883 -114.4060691
haverhill, ma;42.7777829 -71.0767724
havre, mt;48.549983 -109.6840887
hawesville, ky;37.9000554 -86.754988
hawkinsville, ga;32.2839257 -83.4719948
hawthorne, ca;33.914775 -118.348083
hawthorne, fl;26.3573912 -81.7756346
hawthorne, nv;38.5246441 -118.624578
hay springs, ne;42.683862 -102.689901
hayden, co;40.438195 -107.277181
hayden lake, id;47.7587944 -116.7568579
hayes river, ak;61.9127509 -151.9729457
hayesville, nc;35.0461878 -83.8177224
hayti, mo;36.233679 -89.7495272
hayward, ca;37.680181 -121.921498
hazard, ky;37.24954 -83.1932284
hazel green, al;34.9256275 -86.5667604
hazelton, nd;35.0421917 -119.3845615
hazelwood, mo;38.7714396 -90.3709489
hazen, ar;34.7809263 -91.5809651
hazleton, pa;40.9646867 -75.9852789
headland, al;31.351284 -85.3421559
healdton, ok;34.2331475 -97.4878023
hearne, tx;30.8788819 -96.5962378
hearst, ca;39.4915482 -123.2147312
heath, oh;40.0228421 -82.4445991
heath, tx;32.8365147 -96.474987
heavener, ok;34.8892677 -94.600781
hebbronville, tx;27.3068397 -98.6780811
heber city, ut;40.5065256 -111.4133091
hebert, la;32.1826534 -91.990966
hebron, ct;41.6578767 -72.3659161
hebron, oh;39.9617305 -82.4912676
hector, ny;42.5006271 -76.8724586
hedgesville, wv;39.5534303 -77.9949993
heeney, co;39.8724857 -106.3011389
heflin, al;33.6489948 -85.5874584
helen, ga;34.729196 -83.720937
helena, al;33.296224 -86.8436004
helena, ar;34.52955 -90.59177
helena, mt;46.592712 -112.036109
helenwood, tn;36.4298002 -84.5441058
hemet, ca;33.778562 -117.0357666
hempstead, tx;30.0974405 -96.0782918
henderson, la;30.3132529 -91.7903923
henderson, nc;36.3295905 -78.3991638
henderson, nv;36.0391456 -114.9819235
henderson, tx;36.0391456 -114.9819235
hendersonville, nc;35.3187279 -82.4609528
hennessey, ok;36.1098677 -97.898657
henning, mn;37.8962319 -80.3597962
henrietta, tx;33.8173224 -98.1953221
henryetta, ok;35.4399264 -95.9819194
herbster, wi;46.8324331 -91.2610177
hereford, tx;34.966095 -102.31309
herington, ks;38.671119 -96.9425139
herkimer, ny;43.4911326 -74.9481252
herlong, ca;40.1435142 -120.1346519
hermiston, or;45.8404101 -119.2894605
herriman, ut;40.5140894 -112.0328198
hershey, pa;40.2854881 -76.6506001
hesperia, ca;34.4263886 -117.3008784
hettinger, nd;46.0013946 -102.6368239
hiattville, ks;37.7222662 -94.8716353
hibbing, mn;47.427155 -92.937689
hickory, pa;40.2989589 -80.3086727
high island, tx;29.5669502 -94.3935328
highgate, vt;44.9627678 -73.0704123
highland, ca;34.12834 -117.20865
highland hgts, oh;41.551995 -81.478452
highland hills, oh;41.448387 -81.51901
highland, mi;44.1455678 -85.2664329
highland, nc;30.5964432 -84.5815403
highwood, mt;47.5852765 -110.7969575
hildale, ut;37.0035953 -112.9668812
hill city, ks;43.932486 -103.575193
hilliard, fl;30.691068 -81.9173334
hills, ia;41.5541855 -91.5348875
hillsboro, mo;38.2322766 -90.5629034
hillsboro, oh;39.2022866 -83.611587
hillsboro, or;45.5228939 -122.989827
hillsboro, tn;35.4125782 -85.9702614
hillsborough, nj;40.498516 -74.6951625
hillsdale, mi;41.8779105 -84.5984396
hillsville, va;41.0078378 -80.4967353
hilltown, pa;40.3421754 -75.2345751
hilo, hi;19.707243 -155.081635
hilton head isl, sc;34.16738 -81.291459
hilton head, sc;32.1618488 -80.7512616
hinchinbrook is, ak;60.3595769 -146.3457877
hinckley, il;41.7689183 -88.640913
hinton, ok;35.4714415 -98.3556162
hixson, tn;35.217807 -85.286116
hobart bay, ak;57.4658333 -133.3533333
hobart, in;41.53226 -87.25504
hobart, ok;35.0295009 -99.0931317
hobbs, nm;32.7026116 -103.1360403
hoboken, ga;40.7433066 -74.0323752
hockley, tx;30.0258242 -95.8452052
hodgen, ok;34.8417683 -94.6313374
hohenwald, tn;35.5478514 -87.5519629
holden, ma;42.3517586 -71.8634062
holden, ut;39.0988507 -112.2707709
holdenville, ok;35.0803617 -96.3991765
holdrege, ne;40.4359151 -99.3710806
holland, mi;42.7876022 -86.1090828
hollandale, mn;42.8762721 -89.93527
hollandale, ms;33.1690109 -90.8539887
holley, fl;30.4468646 -86.9069058
hollidaysburg, pa;40.430774 -78.3900826
hollis, nh;42.7431621 -71.591333
hollis, ok;34.6883948 -99.9120456
hollister, ca;36.828078 -121.3924
holliston, ma;42.2000966 -71.4245049
holly, co;38.0522296 -102.1230301
holly, mi;42.7919727 -83.6277255
holly ridge, nc;37.6384779 -77.3924813
holly springs, ms;34.7675967 -89.4486894
holly springs, sc;34.7606742 -82.3904011
holtville, ca;32.867317 -115.374769
holyoke, ma;42.2045965 -72.6155062
homedale, id;43.6176584 -116.9337599
homer, ak;59.6440876 -151.5401477
homer city, pa;40.5434007 -79.1622566
homer, ne;32.7918133 -93.055718
homestead, fl;25.4718946 -80.4759905
hominy, ok;36.4142357 -96.3952963
homosassa sprgs, fl;28.826606 -82.525222
hondo, tx;29.3474121 -99.1412026
honesdale, pa;41.5767552 -75.2587871
honeydew, ca;40.2434691 -124.1235239
honobia, ok;34.5389903 -94.937453
honolulu, hi;21.304547 -157.8556764
hood river, or;45.7053101 -121.5217927
hoopeston, il;40.4672587 -87.6683573
hope, ar;33.673559 -93.606807
hopkinsville, ky;36.8657651 -87.4889532
hopwood, pa;39.8770205 -79.7019885
hoquiam, wa;46.980929 -123.889335
horizon city, tx;31.6926121 -106.2074793
horse creek, wy;41.8960403 -104.0935411
horse shoe, nc;33.6383971 -117.6831161
horseheads, ny;42.167019 -76.8205119
horseshoe beach, fl;29.4411343 -83.2870525
horseshoe bend, ar;36.2292339 -91.7643127
horseshoe bend, id;43.9145834 -116.1984788
hortense, ga;30.8460297 -94.7043734
horton, or;44.2098442 -123.4934348
hoskins, ne;41.9003753 -72.7859296
hot springs, ar;35.20603 -101.839602
hot springs, sd;43.431646 -103.474363
hot springs, va;43.7008749 -108.409568
houghton, mi;46.8591287 -88.7774734
houma, la;29.5957696 -90.7195348
houston, ak;29.7589382 -95.3676974
houston, tx;29.7589382 -95.3676974
howard, co;38.4486084 -105.8352853
howard, wi;44.5433912 -88.0880213
howe, tx;44.9367168 -93.2159479
howell, mi;42.6072552 -83.9293952
howell, ut;40.1659101 -74.1911588
hubbard lake, mi;44.8736225 -83.5872014
hubbard, or;45.1831388 -122.8086285
hubbards fork, ky;38.261683 -85.642656
hubbardston, ma;42.4737009 -72.0061877
hubbardston, mi;43.0922552 -84.8422239
hudson, co;40.0734432 -104.6429864
hudson, nh;42.7654433 -71.4397167
huffman, tx;30.0271626 -95.0857627
hughes, ar;34.94926 -90.47149
hughes, la;32.7879201 -93.7099
hugo, ok;34.0106208 -95.513122
hulahula river, ak;69.420944 -144.4766093
hulen, ok;34.503968 -98.2214332
humbolt, nv;40.8121009 -115.7871456
humphrey, ar;34.4220409 -91.7062418
humphrey, id;44.4882465 -112.2336082
humphrey, ne;42.2056206 -78.5391909
humphreys peak, az;35.3464279 -111.6779448
hunlock creek, pa;41.2081385 -76.0832621
hunter, ar;35.05287 -91.12623
huntersville, nc;35.410845 -80.8429094
huntington bch, ca;33.6783336 -118.0000166
huntington beac, ca;33.653179 -117.99554
huntington mill, pa;40.092838 -75.092893
huntington, wv;38.4192496 -82.445154
huntley, il;42.1722503 -88.42692
huntsville, al;34.729847 -86.5859011
huntsville, ar;36.0861871 -93.7413032
hurdle mills, nc;36.2731957 -79.0475115
hurley, nm;32.6992442 -108.1319872
huron, ca;36.207165 -120.103363
hurricane, ut;37.1751111 -113.2899924
hurricane, wv;38.4325896 -82.0201368
hutchinson, mn;38.0608444 -97.9297743
hyannis, ma;41.651513 -70.2825918
hyden, ky;37.1609254 -83.3732373
hyder, az;33.0164345 -113.3487998
hygiene, co;40.1888331 -105.1782868
hytop, al;34.907877 -86.0851766
ida grove, ia;42.3449871 -95.4716666
idabel, ok;33.8956647 -94.8263281
idaho city, id;43.8291495 -115.8343937
idaho falls, id;43.4935245 -112.0400919
iliamna, ak;59.8156985 -153.7782956
iliamna bay, ak;59.651482 -153.6101911
imlay, nv;40.6598084 -118.1487973
immokalee, fl;26.4186898 -81.4172993
imperial, ca;32.84755 -115.56944
imperial, ne;40.5169402 -101.6432253
imperial, tx;31.2729209 -102.6926497
ina, il;38.1511606 -88.9039554
incline village, nv;39.2500999 -119.9520057
independence, ca;36.821987 -118.2051294
independence, ks;37.2242358 -95.7083131
independence, mo;39.0924792 -94.4137923
independence, ny;42.0881244 -77.7813836
independence, or;44.8560029 -123.1913034
index, wa;47.8208311 -121.5538914
indian head, md;38.6005785 -77.1622733
indian hill, oh;39.1892073 -84.3381286
indian shores, fl;27.862801 -82.8484373
indian springs, nv;36.5699552 -115.6706242
indian trail, nc;35.0768141 -80.6692352
indianapolis, in;39.7683331 -86.1583502
indiantown, fl;27.0273407 -80.4820908
indio, ca;33.7192808 -116.2188054
indio hills, ca;33.831128 -116.2313958
industry, ca;33.996821 -117.8861106
ingalls, ks;39.9569851 -85.8052565
inkom, id;42.7963041 -112.2541374
inman, ks;35.0470617 -82.0901088
inola, ok;36.1512098 -95.5094195
intercession, fl;28.2625124 -81.5078505
interlochen, mi;44.6447234 -85.7673003
int'l falls, mn;48.601049 -93.410982
intracoastal ci, la;29.774289 -91.765706
intracoastal, la;30.1307074 -89.665382
intracoastl cty, la;30.03072 -91.96851
inver grove hgt, mn;44.83202 -93.022562
inverness, fl;28.8358176 -82.3303715
inverness, ms;33.3537315 -90.5925907
inyokern, ca;35.6468991 -117.8125674
iola, wi;44.5080338 -89.1306665
iona, id;43.526303 -111.933024
ione, wa;48.7413268 -117.4204837
iowa city, ia;41.6612561 -91.5299106
iraan, tx;30.9138959 -101.8978739
irmo, sc;34.085736 -81.18249
iron mountain, mi;45.820233 -88.06596
ironwood, mi;46.4555673 -90.1684371
iroquois, sd;44.36692 -97.850917
irvine, ca;33.6856969 -117.8259819
irwindale, ca;34.1069527 -117.9353413
island beach, nj;39.8348449 -74.0875202
island falls, me;46.0092191 -68.2714149
ithaca, mi;43.291698 -84.6075
ithaca, ny;42.4396039 -76.4968019
itta bena, ms;33.49512 -90.3198067
iuka, ms;34.8117565 -88.1900415
ivel, ky;37.5912097 -82.6682117
jackpot, nv;41.9841168 -114.6724499
jackson, al;34.7692447 -85.9867941
jackson, ca;38.3488 -120.7741
jackson, ga;34.1282559 -83.5753386
jackson hole, wy;43.684103 -110.4436248
jackson, ky;37.4200233 -83.9913882
jackson, la;32.2932692 -92.5628442
jackson, mi;42.2465036 -84.4016963
jackson, ms;32.2990384 -90.1847691
jackson, tn;35.6144446 -88.8177418
jackson twp, pa;39.9068125 -76.8736817
jackson, wy;43.479965 -110.761815
jacksonvile, fl;30.1900284 -82.6153762
jacksonville, ar;34.8662 -92.11015
jacksonville, fl;30.3321838 -81.655651
jacksonville, nc;34.7540524 -77.4302415
jacksonville, or;42.314411 -122.965346
jacksonville, tx;31.963778 -95.2705042
jaffrey, nh;42.813973 -72.023136
jal, nm;32.112125 -103.1934615
jamaica, ny;40.6914852 -73.8056771
jamestown, ca;37.883131 -120.419802
jamestown, co;42.0970023 -79.2353259
jamestown, nd;46.910544 -98.708436
jamestown, ny;42.0970023 -79.2353259
jamestown, tn;36.4275699 -84.9318919
jamul, ca;32.7169988 -116.8761347
janesville, wi;42.6829765 -89.0226793
janice, ms;31.0254635 -89.0367166
jasper, fl;30.5182727 -82.94819
jasper, ga;33.3254635 -83.6868559
jasper, in;41.0321808 -87.1066598
jasper, tn;35.0742448 -85.6260789
jasper, tx;30.9201995 -93.9965759
jay em, wy;42.461355 -104.3696724
jay, fl;30.9529611 -87.151359
jean, nv;39.5158825 -116.8537227
jeanerette, la;29.9110378 -91.6634484
jefferson city, mo;38.577359 -92.1724265
jefferson, ga;33.0380388 -82.436141
jefferson, ia;41.0131342 -91.9718642
jefferson, md;39.3620729 -77.5321
jefferson twp, oh;40.0212613 -82.8151872
jefferson, tx;32.7573626 -94.3451926
jefferson, wi;43.0224668 -88.7673031
jeffersonville, ga;38.2770227 -85.7371604
jeffersonville, in;38.3302842 -85.6857946
jeffersonville, ky;37.9736917 -83.8418631
jeffersonville, oh;39.6536719 -83.5638094
jenkinsburg, ga;33.3245628 -84.0357465
jennings, la;30.2224284 -92.657085
jerome, az;34.7489107 -112.1137716
jerseyville, il;39.1200471 -90.3284479
jesup, ga;31.6056089 -81.8818921
joaquin, tx;31.966633 -94.058836
jobstown, nj;40.0370565 -74.6929368
john day, or;44.4158398 -118.9534319
johns island, sc;32.7024009 -80.0481488
johnson, ar;35.99403 -94.219977
johnson city, ks;36.3134398 -82.3534728
johnson city, ny;42.1156308 -75.9588092
johnson city, tn;36.3134398 -82.3534728
johnson city, tx;36.3134398 -82.3534728
johnson glacier, ak;60.5205138 -144.4090901
johnson valley, ca;34.310323 -116.524124
johnsondale, ca;35.9746706 -118.5409204
johnstown, pa;40.3267407 -78.9219698
joliet, il;41.5263603 -88.0840212
jones beach, ny;42.9047894 -76.3941005
jones, la;32.9676278 -91.6481777
jones, ok;35.5614129 -97.2919826
jonesboro, ga;35.8428646 -90.7034522
jonesborough, tn;36.2944928 -82.4734089
jonesville, va;40.8520371 -75.5410191
joplin, mo;37.0842271 -94.513281
jordan, mt;47.32121 -106.910461
jordan valley, or;42.9752442 -117.0551332
joshua tree, ca;34.1265262 -116.3209349
joshua, tx;42.9159 -76.2429834
